epoch;accuracy;loss;val_accuracy;val_loss
0;0.24933545291423798;4.1931586265563965;0.3457249104976654;1.7612618207931519
1;0.3646996319293976;1.7033129930496216;0.33581164479255676;1.7625235319137573
2;0.4082934558391571;1.6220752000808716;0.41263940930366516;1.6228868961334229
3;0.42158427834510803;1.545364499092102;0.46344485878944397;1.4855231046676636
4;0.45720362663269043;1.473669409751892;0.42007434368133545;1.6243754625320435
5;0.45879849791526794;1.4976686239242554;0.5315985083580017;1.4032105207443237
6;0.5178096890449524;1.3569483757019043;0.42131349444389343;1.6167199611663818
7;0.5263158082962036;1.291365623474121;0.4758364260196686;1.4642767906188965
8;0.5358851552009583;1.262798547744751;0.4919454753398895;1.4412564039230347
9;0.5762892365455627;1.2003026008605957;0.5055761933326721;1.4064054489135742
10;0.5858585834503174;1.1602001190185547;0.5130111575126648;1.4545334577560425
11;0.5959596037864685;1.13217031955719;0.5192069411277771;1.3510228395462036
12;0.5906432867050171;1.1320216655731201;0.5303593277931213;1.443093180656433
13;0.6305156946182251;1.0539836883544922;0.5266419053077698;1.5309867858886719
14;0.6406167149543762;1.0045145750045776;0.5439900755882263;1.3441861867904663
15;0.6353003978729248;1.0238178968429565;0.565055787563324;1.333391547203064
16;0.6544391512870789;0.9465938806533813;0.537794291973114;1.3344171047210693
17;0.6634768843650818;0.9235297441482544;0.5216852426528931;1.4033441543579102
18;0.6576288938522339;0.9391788244247437;0.5192069411277771;1.458139419555664
19;0.6975013017654419;0.8534340262413025;0.5365551710128784;1.3614354133605957
20;0.6820840239524841;0.8577665686607361;0.5687732100486755;1.3430047035217285
21;0.6911217570304871;0.8774716258049011;0.5613383054733276;1.3531494140625
22;0.7054758071899414;0.8092027902603149;0.5551425218582153;1.419074296951294
23;0.7081339955329895;0.7994617223739624;0.553903341293335;1.408652424812317
24;0.7145135402679443;0.7714077234268188;0.5712515711784363;1.3365439176559448
25;0.7448166012763977;0.6895458698272705;0.5501858592033386;1.3978261947631836
26;0.7155768275260925;0.7913038730621338;0.5043370723724365;1.6228644847869873
27;0.732589066028595;0.7366227507591248;0.5315985083580017;1.4978584051132202
28;0.7554492354393005;0.6722407937049866;0.5662949085235596;1.3904192447662354
29;0.7543859481811523;0.6749598979949951;0.551425039768219;1.4578512907028198
30;0.7761828899383545;0.618282675743103;0.5737298727035522;1.4775714874267578
