epoch;accuracy;loss;val_accuracy;val_loss
0;0.2971823513507843;1.8446236848831177;0.40024784207344055;1.6271134614944458
1;0.4348750710487366;1.557694911956787;0.3977695107460022;1.6033879518508911
2;0.5039872527122498;1.4182649850845337;0.4349442422389984;1.4642480611801147
3;0.5321637392044067;1.3192349672317505;0.5551425218582153;1.3223809003829956
4;0.5555555820465088;1.2544595003128052;0.4361833930015564;1.5864008665084839
5;0.5821371674537659;1.195851445198059;0.5700123906135559;1.2397929430007935
6;0.608718752861023;1.1311872005462646;0.5365551710128784;1.3367875814437866
7;0.6198830604553223;1.0773372650146484;0.5588600039482117;1.205644965171814
8;0.648591160774231;1.015471339225769;0.5910780429840088;1.1995798349380493
9;0.6624135971069336;0.9844841361045837;0.5799256563186646;1.2135547399520874
10;0.6778309345245361;0.9604874849319458;0.5947955250740051;1.184553623199463
11;0.7006911039352417;0.9038289189338684;0.6009913086891174;1.2037603855133057
12;0.6943115592002869;0.8836449384689331;0.535315990447998;1.2882214784622192
13;0.7134503126144409;0.8300016522407532;0.5762081742286682;1.3199182748794556
14;0.7363104820251465;0.7854971885681152;0.629491925239563;1.1343592405319214
15;0.7331206798553467;0.7752248048782349;0.643122673034668;1.0399566888809204
16;0.7666134834289551;0.715114951133728;0.5997521877288818;1.1524896621704102
17;0.7464115023612976;0.7152515649795532;0.5985130071640015;1.177120566368103
18;0.7713981866836548;0.67583829164505;0.627013623714447;1.095571756362915
19;0.7857522368431091;0.6422019004821777;0.6084262728691101;1.1501586437225342
20;0.8107389807701111;0.5800058245658875;0.6307311058044434;1.1321682929992676
21;0.8038277626037598;0.5744945406913757;0.6208178400993347;1.0908869504928589
22;0.8133971095085144;0.5672271847724915;0.5786864757537842;1.2764302492141724
23;0.831472635269165;0.5225062966346741;0.6059479713439941;1.1089184284210205
24;0.8325358629226685;0.49790656566619873;0.5972738265991211;1.3784929513931274
25;0.8341307640075684;0.5001007914543152;0.638166069984436;1.054024577140808
26;0.8511430025100708;0.48439690470695496;0.6047087907791138;1.0985127687454224
27;0.8373205661773682;0.50909823179245;0.6394051909446716;1.1156110763549805
28;0.8511430025100708;0.46454620361328125;0.629491925239563;1.0925068855285645
29;0.8607124090194702;0.472659170627594;0.6456009745597839;1.0487895011901855
30;0.8819776773452759;0.3834812045097351;0.6505576372146606;1.1345064640045166
