epoch;accuracy;loss;val_accuracy;val_loss
0;0.24827219545841217;2.0574092864990234;0.36183395981788635;1.7560142278671265
1;0.39659756422042847;1.631353497505188;0.3977695107460022;1.5383254289627075
2;0.4439128041267395;1.4916369915008545;0.47831475734710693;1.4319080114364624
3;0.480063796043396;1.4385056495666504;0.5080544948577881;1.4209675788879395
4;0.5066453814506531;1.3496625423431396;0.5055761933326721;1.3651608228683472
5;0.5241892337799072;1.3247123956680298;0.5328376889228821;1.3223652839660645
6;0.5693780183792114;1.219672679901123;0.5278810262680054;1.3134434223175049
7;0.5677831172943115;1.2257360219955444;0.48451054096221924;1.42563796043396
8;0.6034024357795715;1.1485055685043335;0.5452292561531067;1.282250165939331
9;0.612971842288971;1.1043704748153687;0.5638166069984436;1.2155065536499023
10;0.6310473084449768;1.061584711074829;0.5625774264335632;1.2239036560058594
11;0.6390218138694763;1.0155584812164307;0.5749689936637878;1.2717926502227783
12;0.6273258924484253;1.0407847166061401;0.548946738243103;1.263617753982544
13;0.667729914188385;0.9825261831283569;0.5192069411277771;1.339421272277832
14;0.6687932014465332;0.9340122938156128;0.5452292561531067;1.2891181707382202
15;0.6826156377792358;0.8941531181335449;0.5687732100486755;1.2647405862808228
16;0.7033492922782898;0.8561261892318726;0.5551425218582153;1.4269888401031494
17;0.707602322101593;0.8486466407775879;0.5724906921386719;1.2746766805648804
18;0.7091972231864929;0.8088662028312683;0.6146220564842224;1.2041137218475342
19;0.7161084413528442;0.8053023219108582;0.6109045743942261;1.1893835067749023
20;0.7198298573493958;0.7832658290863037;0.5836431384086609;1.294638752937317
21;0.7506645321846008;0.7082834839820862;0.6158612370491028;1.190146565437317
22;0.7666134834289551;0.6694130301475525;0.5885997414588928;1.2289745807647705
23;0.7745879888534546;0.632753849029541;0.613382875919342;1.201440453529358
24;0.7868155241012573;0.588486909866333;0.5551425218582153;1.4810558557510376
25;0.7740563750267029;0.6163091659545898;0.6084262728691101;1.337066650390625
26;0.7868155241012573;0.5845873951911926;0.6047087907791138;1.3769913911819458
27;0.8118022084236145;0.5363475680351257;0.5997521877288818;1.3173609972000122
28;0.8038277626037598;0.5474132299423218;0.6022304892539978;1.254705786705017
29;0.8203083276748657;0.5333489179611206;0.5749689936637878;1.4417675733566284
30;0.8442317843437195;0.465437650680542;0.6034696698188782;1.3421016931533813
31;0.8718766570091248;0.39050084352493286;0.6059479713439941;1.378315806388855
32;0.8431685566902161;0.4506995379924774;0.5985130071640015;1.4100966453552246
33;0.8654970526695251;0.3946995139122009;0.6121437549591064;1.3976216316223145
34;0.8367889523506165;0.4462725818157196;0.5861214399337769;1.5214271545410156
