epoch;accuracy;loss;val_accuracy;val_loss
0;0.23498138785362244;1.9923852682113647;0.2366790622472763;1.911047339439392
1;0.34556087851524353;1.836377501487732;0.32961586117744446;1.7781927585601807
2;0.39447101950645447;1.726646900177002;0.36307311058044434;1.6966922283172607
3;0.4327485263347626;1.654273509979248;0.46344485878944397;1.620441198348999
4;0.4460393488407135;1.594893217086792;0.460966557264328;1.5967073440551758
5;0.46251994371414185;1.5476495027542114;0.460966557264328;1.5464999675750732
6;0.4742158353328705;1.5094033479690552;0.5030978918075562;1.5014686584472656
7;0.49813929200172424;1.469650387763977;0.5105328559875488;1.4722278118133545
8;0.5231260061264038;1.43592369556427;0.5204461216926575;1.453974962234497
9;0.5295056104660034;1.4138551950454712;0.46592316031455994;1.447485089302063
10;0.5348219275474548;1.391705870628357;0.5092936754226685;1.4183663129806519
11;0.5449228882789612;1.3589768409729004;0.5142503380775452;1.4050382375717163
12;0.5497075915336609;1.338639736175537;0.47707557678222656;1.418252944946289
13;0.5651249289512634;1.3138656616210938;0.4671623408794403;1.4279370307922363
14;0.5704412460327148;1.2834181785583496;0.5563816428184509;1.3516684770584106
15;0.5800106525421143;1.273774266242981;0.5477075576782227;1.3402491807937622
16;0.5895799994468689;1.252877116203308;0.5613383054733276;1.3134018182754517
17;0.5959596037864685;1.2300368547439575;0.5415117740631104;1.3334201574325562
18;0.5906432867050171;1.2134383916854858;0.551425039768219;1.291143536567688
19;0.6034024357795715;1.1952338218688965;0.5861214399337769;1.282835602760315
20;0.6097820401191711;1.186729073524475;0.5799256563186646;1.2756179571151733
21;0.6251993775367737;1.1651605367660522;0.5873606204986572;1.2631714344024658
22;0.6262626051902771;1.1432408094406128;0.5600991249084473;1.2941426038742065
23;0.6230728626251221;1.1385929584503174;0.5749689936637878;1.2611557245254517
24;0.639553427696228;1.1219875812530518;0.5898389220237732;1.2516306638717651
25;0.6368952393531799;1.1130748987197876;0.5675340890884399;1.273496150970459
26;0.6432748436927795;1.0921529531478882;0.5526641607284546;1.2496986389160156
27;0.6613503694534302;1.0769044160842896;0.5910780429840088;1.220112681388855
28;0.6533758640289307;1.0676138401031494;0.5675340890884399;1.2813024520874023
29;0.6560340523719788;1.0555847883224487;0.5600991249084473;1.2394180297851562
30;0.6698564887046814;1.040802001953125;0.5898389220237732;1.2114334106445312
31;0.6714513301849365;1.037174105644226;0.5600991249084473;1.2448372840881348
32;0.6725146174430847;1.021842360496521;0.5836431384086609;1.1973661184310913
33;0.6714513301849365;1.024041771888733;0.5947955250740051;1.213716745376587
34;0.6746411323547363;1.0048619508743286;0.5675340890884399;1.2227821350097656
35;0.6725146174430847;0.9934567213058472;0.5687732100486755;1.2177321910858154
36;0.6879319548606873;0.9808066487312317;0.5972738265991211;1.1804524660110474
37;0.6826156377792358;0.9793237447738647;0.5873606204986572;1.1956825256347656
38;0.6948431730270386;0.9641206860542297;0.5960347056388855;1.1774265766143799
39;0.6969696879386902;0.9522819519042969;0.5811648368835449;1.1899018287658691
