epoch;accuracy;loss;val_accuracy;val_loss
0;0.28282827138900757;1.8837149143218994;0.4225526750087738;1.6752504110336304
1;0.4109516143798828;1.6236683130264282;0.3382899761199951;1.631460189819336
2;0.46411484479904175;1.5011489391326904;0.4498141407966614;1.4981542825698853
3;0.4928229749202728;1.417558193206787;0.4671623408794403;1.4410145282745361
4;0.5412014722824097;1.3485846519470215;0.5315985083580017;1.3739521503448486
5;0.548112690448761;1.2811665534973145;0.5501858592033386;1.3167208433151245
6;0.5784157514572144;1.2346597909927368;0.5328376889228821;1.3497729301452637
7;0.5964912176132202;1.1850782632827759;0.548946738243103;1.2697482109069824
8;0.6065922379493713;1.1481050252914429;0.5687732100486755;1.2500611543655396
9;0.6135034561157227;1.1149818897247314;0.5687732100486755;1.2381709814071655
10;0.6390218138694763;1.0737358331680298;0.5762081742286682;1.228378415107727
11;0.6480595469474792;1.0516977310180664;0.565055787563324;1.229648470878601
12;0.6517809629440308;1.0312443971633911;0.5898389220237732;1.1830757856369019
13;0.6698564887046814;1.0000101327896118;0.565055787563324;1.2326990365982056
14;0.6804891228675842;0.9527325630187988;0.5737298727035522;1.2636784315109253
15;0.6842105388641357;0.9237210750579834;0.5501858592033386;1.328878402709961
16;0.7038809061050415;0.9003239274024963;0.5811648368835449;1.192180871963501
17;0.7022860050201416;0.8788182139396667;0.5873606204986572;1.1667277812957764
18;0.728335976600647;0.8422970175743103;0.613382875919342;1.1592992544174194
19;0.7081339955329895;0.8302647471427917;0.5613383054733276;1.2896909713745117
20;0.7251461744308472;0.8015894293785095;0.5972738265991211;1.1934480667114258
21;0.7379053831100464;0.7787052392959595;0.553903341293335;1.3976205587387085
22;0.760765552520752;0.7472587823867798;0.6158612370491028;1.1745209693908691
23;0.7570441365242004;0.7310993671417236;0.613382875919342;1.1218386888504028
24;0.7687400579452515;0.7008675932884216;0.5749689936637878;1.2292777299880981
25;0.7713981866836548;0.6891440153121948;0.6084262728691101;1.1306840181350708
26;0.7836257219314575;0.6582873463630676;0.6232961416244507;1.1287580728530884
27;0.779904305934906;0.6555379629135132;0.6158612370491028;1.1442950963974
28;0.7900053262710571;0.6355953812599182;0.5960347056388855;1.230494499206543
29;0.7979797720909119;0.6124477982521057;0.627013623714447;1.0920120477676392
30;0.8038277626037598;0.6034368872642517;0.629491925239563;1.1229923963546753
31;0.8086124658584595;0.5717424750328064;0.6146220564842224;1.1999491453170776
32;0.8139287829399109;0.5561756491661072;0.627013623714447;1.1313093900680542
33;0.8256246447563171;0.5367385745048523;0.624535322189331;1.1132341623306274
34;0.8250930309295654;0.5155430436134338;0.5910780429840088;1.1622709035873413
35;0.8421052694320679;0.48909124732017517;0.6121437549591064;1.1870981454849243
36;0.8623073101043701;0.4601224958896637;0.6047087907791138;1.1567062139511108
37;0.8623073101043701;0.4449324309825897;0.629491925239563;1.1319106817245483
38;0.8654970526695251;0.43464773893356323;0.6047087907791138;1.1882601976394653
39;0.8761297464370728;0.4098513424396515;0.6257745027542114;1.1100366115570068
