epoch;accuracy;loss;val_accuracy;val_loss
0;0.2551833987236023;1.998320460319519;0.30483272671699524;1.847292423248291
1;0.3971291780471802;1.6223124265670776;0.3903345763683319;1.6539270877838135
2;0.440191388130188;1.5386825799942017;0.3915737271308899;1.5443183183670044
3;0.4805954396724701;1.4164601564407349;0.47831475734710693;1.444222331047058
4;0.49335458874702454;1.3908451795578003;0.4795539081096649;1.4465370178222656
5;0.5390749573707581;1.295676350593567;0.5154894590377808;1.3468064069747925
6;0.5651249289512634;1.2434293031692505;0.5192069411277771;1.3487577438354492
7;0.5794789791107178;1.210409164428711;0.5563816428184509;1.29279625415802
8;0.5794789791107178;1.1781036853790283;0.4993804097175598;1.4355337619781494
9;0.6055289506912231;1.1197972297668457;0.5266419053077698;1.3445347547531128
10;0.6305156946182251;1.071704387664795;0.5526641607284546;1.2863229513168335
11;0.6454013586044312;1.0391321182250977;0.5340768098831177;1.271707534790039
12;0.6501860618591309;1.0029916763305664;0.5315985083580017;1.3456999063491821
13;0.6698564887046814;0.9542891383171082;0.5737298727035522;1.2056523561477661
14;0.6698564887046814;0.9094294905662537;0.551425039768219;1.3627378940582275
15;0.6810207366943359;0.9129208326339722;0.5675340890884399;1.276163101196289
16;0.6900584697723389;0.8675731420516968;0.5576208233833313;1.3229928016662598
17;0.7097288966178894;0.8455132842063904;0.5712515711784363;1.241652011871338
18;0.7224880456924438;0.7979542016983032;0.5885997414588928;1.2603633403778076
19;0.732589066028595;0.7628976106643677;0.5947955250740051;1.245165228843689
20;0.7219564318656921;0.7864766120910645;0.5898389220237732;1.2589659690856934
21;0.7373737096786499;0.7220430970191956;0.5935564041137695;1.250058889389038
22;0.7618288397789001;0.6808883547782898;0.5861214399337769;1.230661153793335
23;0.7597022652626038;0.6724691987037659;0.6022304892539978;1.2411621809005737
24;0.787347137928009;0.5887457728385925;0.5935564041137695;1.3143742084503174
25;0.7958532571792603;0.5799222588539124;0.6034696698188782;1.310735821723938
26;0.8086124658584595;0.5587024092674255;0.5836431384086609;1.3901174068450928
27;0.8139287829399109;0.5305001735687256;0.5972738265991211;1.4328161478042603
28;0.8240297436714172;0.49932029843330383;0.6195786595344543;1.306477427482605
