epoch;accuracy;loss;val_accuracy;val_loss
0;0.2514619827270508;1.939672589302063;0.3085501790046692;1.782914400100708
1;0.38755980134010315;1.7222778797149658;0.42503097653388977;1.671187400817871
2;0.4364699721336365;1.6008596420288086;0.37422552704811096;1.6421027183532715
3;0.45773524045944214;1.5314538478851318;0.49566295742988586;1.4995425939559937
4;0.4742158353328705;1.4643467664718628;0.5080544948577881;1.4620187282562256
5;0.5018607378005981;1.414903163909912;0.47831475734710693;1.4560198783874512
6;0.5300372242927551;1.37114679813385;0.5179677605628967;1.403619408607483
7;0.5513024926185608;1.3303149938583374;0.5179677605628967;1.3683799505233765
8;0.5518341064453125;1.2891478538513184;0.5142503380775452;1.4001946449279785
9;0.5768208503723145;1.2593324184417725;0.5662949085235596;1.3044047355651855
10;0.5762892365455627;1.2411264181137085;0.548946738243103;1.2923145294189453
11;0.6023392081260681;1.1994709968566895;0.5712515711784363;1.2631456851959229
12;0.6002126336097717;1.1788686513900757;0.5836431384086609;1.2421497106552124
13;0.6246677041053772;1.146205186843872;0.5192069411277771;1.315940499305725
14;0.6262626051902771;1.1226049661636353;0.5811648368835449;1.2282963991165161
15;0.6464646458625793;1.0973931550979614;0.5910780429840088;1.217116355895996
16;0.6374269127845764;1.0774027109146118;0.565055787563324;1.2408243417739868
17;0.6406167149543762;1.0643880367279053;0.5923172235488892;1.1972522735595703
18;0.6629452705383301;1.0334563255310059;0.5762081742286682;1.2227370738983154
19;0.6576288938522339;1.0319288969039917;0.5613383054733276;1.2189149856567383
20;0.6682615876197815;0.9935652613639832;0.6047087907791138;1.1884193420410156
21;0.6757044196128845;0.9654213190078735;0.5774473547935486;1.198866844177246
22;0.6826156377792358;0.9608377814292908;0.5774473547935486;1.1892244815826416
23;0.6858054399490356;0.9397764205932617;0.5700123906135559;1.2486129999160767
24;0.6911217570304871;0.9326199293136597;0.5885997414588928;1.173621654510498
25;0.707602322101593;0.9054275751113892;0.5972738265991211;1.1502162218093872
26;0.7123870253562927;0.8987427949905396;0.5774473547935486;1.198426604270935
27;0.719298243522644;0.86993807554245;0.5848822593688965;1.1993303298950195
28;0.7219564318656921;0.8583163619041443;0.5898389220237732;1.1973071098327637
29;0.7331206798553467;0.834933340549469;0.5836431384086609;1.1720701456069946
30;0.7389686107635498;0.8269749879837036;0.6047087907791138;1.1630183458328247
31;0.7304624915122986;0.8182585835456848;0.5427509546279907;1.3341349363327026
32;0.7448166012763977;0.7923059463500977;0.6171003580093384;1.1458261013031006
33;0.7410951852798462;0.7771687507629395;0.5836431384086609;1.2269760370254517
34;0.7623604536056519;0.7582919597625732;0.5947955250740051;1.1844309568405151
35;0.7543859481811523;0.7439227104187012;0.6208178400993347;1.1077080965042114
36;0.747474730014801;0.754908561706543;0.5873606204986572;1.1881859302520752
37;0.7676767706871033;0.7305657863616943;0.6171003580093384;1.1250791549682617
38;0.7666134834289551;0.7112978100776672;0.627013623714447;1.129260778427124
39;0.7809675931930542;0.693881094455719;0.5861214399337769;1.157345175743103
