epoch;accuracy;loss;val_accuracy;val_loss
0;0.24720893800258636;2.0057806968688965;0.3060718774795532;1.7836350202560425
1;0.38543328642845154;1.6338621377944946;0.4052044749259949;1.5697616338729858
2;0.4449760913848877;1.5196627378463745;0.4423791766166687;1.532902717590332
3;0.4768739938735962;1.4402399063110352;0.49070632457733154;1.4533275365829468
4;0.5140882730484009;1.368465542793274;0.5179677605628967;1.376858115196228
5;0.5470494627952576;1.2852778434753418;0.46468400955200195;1.5208255052566528
6;0.5603402256965637;1.248024821281433;0.54027259349823;1.28351891040802
7;0.5768208503723145;1.1869369745254517;0.5303593277931213;1.3699244260787964
8;0.5938330888748169;1.1489851474761963;0.5216852426528931;1.3422189950942993
9;0.6028708219528198;1.1065887212753296;0.5638166069984436;1.221171498298645
10;0.6182881593704224;1.0669468641281128;0.5687732100486755;1.257633924484253
11;0.6517809629440308;1.0220997333526611;0.5328376889228821;1.344214677810669
12;0.632110595703125;1.0037013292312622;0.5315985083580017;1.3478367328643799
13;0.6618819832801819;0.9512653350830078;0.5861214399337769;1.2882968187332153
14;0.660287082195282;0.9632675647735596;0.5613383054733276;1.2941268682479858
15;0.7044125199317932;0.8654699921607971;0.5588600039482117;1.391994833946228
16;0.7097288966178894;0.8358560800552368;0.5427509546279907;1.2820897102355957
17;0.7123870253562927;0.8284907937049866;0.5675340890884399;1.319289207458496
18;0.7267410755157471;0.7829686999320984;0.6158612370491028;1.1834471225738525
19;0.7363104820251465;0.7410106658935547;0.6220570206642151;1.1945797204971313
20;0.7426900863647461;0.7288413643836975;0.6034696698188782;1.2305294275283813
21;0.7644869685173035;0.6677180528640747;0.5749689936637878;1.267880916595459
22;0.7623604536056519;0.6766694188117981;0.6059479713439941;1.2060520648956299
23;0.7857522368431091;0.6013283133506775;0.6171003580093384;1.2611560821533203
24;0.7767145037651062;0.6045383214950562;0.5898389220237732;1.3824129104614258
25;0.7990430593490601;0.5775428414344788;0.6158612370491028;1.299515724182129
26;0.7953216433525085;0.573872447013855;0.5762081742286682;1.5241702795028687
27;0.7900053262710571;0.5606566667556763;0.6171003580093384;1.303235411643982
28;0.8362573385238647;0.4704437553882599;0.6171003580093384;1.354607105255127
29;0.831472635269165;0.47683385014533997;0.5675340890884399;1.4359209537506104
30;0.8367889523506165;0.4726276695728302;0.5712515711784363;1.4837393760681152
31;0.8463582992553711;0.4235687851905823;0.5861214399337769;1.4786717891693115
32;0.8383838534355164;0.44141077995300293;0.5786864757537842;1.4770950078964233
33;0.8628389239311218;0.3876379430294037;0.5861214399337769;1.5295814275741577
