epoch;accuracy;loss;val_accuracy;val_loss
0;0.2876129746437073;1.8728803396224976;0.4114002585411072;1.6705492734909058
1;0.42105263471603394;1.605492115020752;0.45229244232177734;1.5469012260437012
2;0.45667198300361633;1.4921351671218872;0.4101610779762268;1.5499627590179443
3;0.5050504803657532;1.4035797119140625;0.45229244232177734;1.4974431991577148
4;0.5497075915336609;1.313151478767395;0.5588600039482117;1.321727991104126
5;0.5736310482025146;1.2634860277175903;0.4919454753398895;1.4090864658355713
6;0.5933014154434204;1.210045576095581;0.5192069411277771;1.3480448722839355
7;0.6055289506912231;1.1619017124176025;0.5551425218582153;1.2797118425369263
8;0.6182881593704224;1.1355949640274048;0.5192069411277771;1.2879505157470703
9;0.6251993775367737;1.0968221426010132;0.5266419053077698;1.3509793281555176
10;0.6459330320358276;1.0568592548370361;0.5910780429840088;1.197999119758606
11;0.6523125767707825;1.0298134088516235;0.5799256563186646;1.2079919576644897
12;0.6640084981918335;0.9920885562896729;0.5576208233833313;1.2726916074752808
13;0.6905900835990906;0.959931492805481;0.5192069411277771;1.3255480527877808
14;0.6905900835990906;0.9286367893218994;0.5861214399337769;1.1812857389450073
15;0.70015949010849;0.897749125957489;0.6195786595344543;1.1340662240982056
16;0.7086656093597412;0.8873296976089478;0.6158612370491028;1.1387574672698975
17;0.7171717286109924;0.859015166759491;0.5960347056388855;1.1198183298110962
18;0.7278043627738953;0.8261245489120483;0.5600991249084473;1.243706464767456
19;0.7485380172729492;0.7957537174224854;0.6047087907791138;1.1264405250549316
20;0.7416267991065979;0.7864241600036621;0.5997521877288818;1.1706743240356445
21;0.7559808492660522;0.7479110956192017;0.638166069984436;1.0932477712631226
22;0.7666134834289551;0.7305737137794495;0.5712515711784363;1.1872340440750122
23;0.7708665728569031;0.7056417465209961;0.624535322189331;1.1349693536758423
24;0.7820308208465576;0.674691915512085;0.6158612370491028;1.1017495393753052
25;0.7905369400978088;0.6401587724685669;0.5786864757537842;1.2217824459075928
26;0.8107389807701111;0.6152998805046082;0.6319702863693237;1.1131260395050049
27;0.8112705945968628;0.5913451313972473;0.6195786595344543;1.1449213027954102
28;0.8128654956817627;0.6039603352546692;0.6096654534339905;1.1479524374008179
29;0.8208400011062622;0.5650569796562195;0.447335809469223;1.6635743379592896
30;0.8213716149330139;0.5660948157310486;0.5179677605628967;1.426123857498169
31;0.8288144469261169;0.5369473695755005;0.624535322189331;1.1095274686813354
32;0.8399787545204163;0.5173448324203491;0.6195786595344543;1.2043497562408447
33;0.8532695174217224;0.4984084963798523;0.6344485878944397;1.1178925037384033
34;0.8639021515846252;0.45862042903900146;0.6356877088546753;1.1371729373931885
35;0.8495481014251709;0.46877521276474;0.5985130071640015;1.261342167854309
36;0.8702817559242249;0.4285082221031189;0.6195786595344543;1.148790717124939
