,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score
0,3.6084316670894623,1.7955906368737207,0.0066027045249938965,0.0029499700596097617,linear,{'kernel': 'linear'},0.7669491525423728,0.8,0.7574468085106383,0.774468085106383,0.8,0.851063829787234,0.825531914893617,0.7787234042553192,0.7942728993869456,0.02959032943258917,3
1,0.09899115562438965,0.007732222913471192,0.01049920916557312,0.002289482201222888,poly,{'kernel': 'poly'},0.6440677966101694,0.7021276595744681,0.6936170212765957,0.6808510638297872,0.7489361702127659,0.7361702127659574,0.7106382978723405,0.625531914893617,0.6927425171294627,0.03949793689528438,5
2,0.07967355847358704,0.0037086346289650755,0.027333498001098633,0.001819645103122639,rbf,{'kernel': 'rbf'},0.7627118644067796,0.8127659574468085,0.8042553191489362,0.8085106382978723,0.8212765957446808,0.8808510638297873,0.851063829787234,0.7829787234042553,0.8155517490082943,0.03463359076007738,2
3,0.06655991077423096,0.018211388339713745,0.010660558938980103,0.0007507797169727892,sigmoid,{'kernel': 'sigmoid'},0.7542372881355932,0.723404255319149,0.7659574468085106,0.8,0.8042553191489362,0.851063829787234,0.8170212765957446,0.7489361702127659,0.7831094482509917,0.03930738550863275,4
4,0.7563714385032654,0.0187016045506808,0.10809311270713806,0.004082160806263116,histogram_intersection,{'kernel': <function histogram_intersection at 0x00000217318CD1F0>},0.7754237288135594,0.825531914893617,0.7617021276595745,0.851063829787234,0.8340425531914893,0.8595744680851064,0.8595744680851064,0.774468085106383,0.8176726469527588,0.03830884773872365,1
